,property_id,price,neighbourhood,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,host_id,calculated_host_listings_count,arp_2019
43483,33682168,215,harlem,Private room,5,3,1.84,345,224317184,8,2609.0
43484,33682555,419,midtown,Entire home,3,1,0.79,343,214347105,8,5794.0
43485,33682823,215,harlem,Private room,5,7,2.73,335,224317184,8,2609.0
43486,33682910,195,midtown,Entire home,2,1,0.7,117,1328716,1,5794.0
43487,33683110,225,williamsburg,Entire home,3,1,1.0,0,11967268,1,3352.0
43488,33683557,65,williamsburg,Private room,7,0,0.0,0,24064771,1,3352.0
43489,33683615,306,midtown,Entire home,30,2,1.3,320,253888808,1,5794.0
43490,33683932,90,williamsburg,Private room,3,3,1.17,47,17879327,1,3352.0
43491,33683971,700,murray hill,Entire home,3,11,4.18,249,253892856,1,4040.0
43492,33684693,200,williamsburg,Entire home,5,1,0.59,13,253898121,1,3352.0
43493,33685563,230,west village,Entire home,14,2,0.65,87,35842670,1,5794.0
43494,33686419,150,williamsburg,Entire home,30,1,0.42,160,82742663,1,3352.0
43495,33687439,55,greenpoint,Private room,1,21,7.33,47,211941129,2,3974.0
43496,33687456,600,midtown,Private room,3,0,0.0,96,253925102,1,5794.0
43497,33688029,68,crown heights,Private room,30,1,0.43,251,253836845,7,2321.0
43498,33688884,70,williamsburg,Private room,1,7,3.28,98,30590073,2,3352.0
43499,33689069,79,bedford stuyvesant,Private room,2,3,2.43,96,253944108,1,2442.0
43500,33689108,175,bushwick,Entire home,1,5,1.9,264,229288218,1,2553.0
43501,33689191,140,ditmars steinway,Entire home,15,0,0.0,0,2350326,2,2287.0
43502,33689283,180,washington heights,Entire home,5,0,0.0,83,253940417,1,1954.0
43503,33689398,37,dongan hills,Private room,1,7,2.66,310,50375092,3,
43504,33689606,395,park slope,Entire home,5,0,0.0,22,149415862,1,3172.0
43505,33689647,75,east flatbush,Private room,2,7,4.12,361,44929652,4,2131.0
43506,33689653,50,east flatbush,Private room,2,2,2.0,356,44929652,4,2131.0
43507,33689832,85,harlem,Private room,1,0,0.0,83,6565512,1,2609.0
43508,33689844,130,upper west side,Entire home,14,0,0.0,2,17844480,1,3749.0
43509,33690902,225,hells kitchen,Entire home,4,2,0.77,44,137950324,1,3796.0
43510,33691283,150,longwood,Entire home,2,0,0.0,0,251839479,2,1843.0
43511,33691396,105,boerum hill,Private room,4,2,0.76,0,15729463,1,3035.0
43512,33692033,85,astoria,Entire home,14,1,1.0,77,253745747,1,2620.0
43513,33694626,69,hells kitchen,Shared room,1,8,2.7,347,253906467,9,3796.0
43514,33694628,60,hells kitchen,Shared room,1,14,4.62,349,253906467,9,3796.0
43515,33694634,85,hells kitchen,Shared room,1,18,6.21,337,253906467,9,3796.0
43516,33695141,60,hells kitchen,Shared room,1,20,6.82,348,253906467,9,3796.0
43517,33699563,41,fort greene,Shared room,2,4,1.64,0,247189581,5,3174.0
43518,33701016,130,crown heights,Entire home,4,7,2.5,28,9919024,1,2321.0
43519,33701468,149,midtown,Entire home,2,7,2.63,163,253128090,1,5794.0
43520,33704586,100,hells kitchen,Private room,90,0,0.0,160,50484250,1,3796.0
43521,33705120,600,harlem,Entire home,7,0,0.0,14,24599796,1,2609.0
43522,33708600,227,theater district,Entire home,29,0,0.0,365,219517861,327,4593.0
43523,33708769,244,theater district,Entire home,29,1,0.88,363,219517861,327,4593.0
43524,33708931,150,chelsea,Private room,4,0,0.0,91,1693671,1,6327.0
43525,33709053,472,financial district,Entire home,2,8,3.43,262,219517861,327,5594.0
43526,33709253,474,financial district,Entire home,2,9,4.22,263,219517861,327,5594.0
43527,33709466,214,financial district,Entire home,2,1,1.0,319,219517861,327,5594.0
43528,33709502,235,financial district,Entire home,2,5,1.76,333,219517861,327,5594.0
43529,33709503,244,financial district,Entire home,2,2,0.98,315,219517861,327,5594.0
43530,33709508,495,financial district,Entire home,2,7,2.5,265,219517861,327,5594.0
43531,33709566,60,bushwick,Private room,7,0,0.0,0,10696263,1,2553.0
43532,33709754,398,financial district,Entire home,2,0,0.0,279,219517861,327,5594.0
43533,33710554,260,west village,Entire home,3,2,1.03,10,254107226,1,5794.0
43534,33710571,230,williamsburg,Entire home,2,10,3.57,169,217498918,1,3352.0
43535,33710612,95,arverne,Entire home,1,6,2.2,35,102588471,1,1685.0
43536,33711092,229,financial district,Entire home,2,2,1.5,338,219517861,327,5594.0
43537,33711101,90,astoria,Private room,1,12,4.04,104,10606171,1,2620.0
43538,33711189,240,financial district,Entire home,2,3,1.7,323,219517861,327,5594.0
43539,33711350,90,fort greene,Private room,5,0,0.0,85,41949280,1,3174.0
43540,33711384,236,financial district,Entire home,2,10,3.7,319,219517861,327,5594.0
43541,33711735,229,financial district,Entire home,2,11,4.52,341,219517861,327,5594.0
43542,33711895,160,boerum hill,Entire home,2,1,1.0,5,41848631,1,3035.0
43543,33712004,229,financial district,Entire home,2,7,2.8,327,219517861,327,5594.0
43544,33712513,154,chelsea,Entire home,3,0,0.0,18,40832103,1,6327.0
43545,33712646,200,murray hill,Entire home,3,6,2.28,1,19171259,1,4040.0
43546,33713175,35,forest hills,Shared room,4,1,1.0,332,2793778,5,2264.0
43547,33713803,169,williamsburg,Private room,3,7,3.56,72,19645976,1,3352.0
43548,33714297,75,bay ridge,Private room,1,16,5.27,134,88171838,4,1865.0
43549,33714518,240,williamsburg,Entire home,2,2,1.18,0,120431726,2,3352.0
43550,33714755,75,bay ridge,Private room,1,7,2.88,361,88171838,4,1865.0
43551,33715743,50,corona,Private room,1,6,2.43,164,253118370,2,1807.0
43552,33715755,95,gramercy park,Private room,2,4,1.43,0,46714344,1,5217.0
43553,33715848,120,williamsburg,Private room,2,14,4.83,18,171008642,1,3352.0
43554,33716043,60,washington heights,Private room,2,16,5.78,216,254150644,1,1954.0
43555,33716426,229,financial district,Entire home,2,3,1.55,340,219517861,327,5594.0
43556,33716700,130,upper east side,Entire home,3,7,2.84,5,254157091,1,3372.0
43557,33717001,100,bedford stuyvesant,Entire home,2,15,6.52,37,254159261,1,2442.0
43558,33717547,164,upper east side,Entire home,29,0,0.0,221,219517861,327,3372.0
43559,33717575,150,hells kitchen,Entire home,7,4,2.67,213,254164653,1,3796.0
43560,33717623,355,tribeca,Entire home,4,3,1.11,365,254165437,1,8411.0
43561,33717639,150,upper east side,Entire home,29,2,1.02,220,219517861,327,3372.0
43562,33717828,89,upper west side,Private room,1,9,3.42,52,161061302,2,3749.0
43563,33718046,1799,west village,Entire home,2,0,0.0,270,253192168,1,5794.0
43564,33718254,45,soundview,Private room,2,6,2.28,24,249479517,2,1465.0
43565,33718909,395,upper east side,Entire home,7,4,2.35,279,253507120,1,3372.0
43566,33719279,70,upper east side,Private room,1,4,2.0,0,254172441,1,3372.0
43567,33719615,134,bedford stuyvesant,Entire home,3,4,4.0,245,2727975,1,2442.0
43568,33719823,200,chelsea,Entire home,4,1,1.0,228,254189342,1,6327.0
43569,33720130,215,bedford stuyvesant,Entire home,2,5,1.9,18,5333953,1,2442.0
43570,33720225,85,harlem,Private room,2,1,0.42,77,3773866,2,2609.0
43571,33720269,350,columbia st,Entire home,6,0,0.0,61,9494211,1,
43572,33725862,48,bushwick,Private room,30,0,0.0,267,137358866,103,2553.0
43573,33726859,65,bedford stuyvesant,Private room,1,20,6.59,23,60127679,2,2442.0
43574,33728093,271,theater district,Entire home,30,0,0.0,316,107434423,232,4593.0
43575,33734068,125,bedford stuyvesant,Entire home,3,9,3.18,24,608700,1,2442.0
43576,33734301,70,washington heights,Private room,2,2,2.0,163,41844032,1,1954.0
43577,33734483,250,west village,Entire home,3,5,2.24,255,27636707,5,5794.0
43578,33735398,159,bushwick,Entire home,2,16,5.39,127,22736811,1,2553.0
43579,33736401,155,west village,Entire home,2,7,2.44,6,1192716,1,5794.0
43580,33736715,159,midtown,Entire home,60,0,0.0,353,61391963,91,5794.0
43581,33737434,699,lower east side,Entire home,2,0,0.0,290,229600367,1,4016.0
43582,33738412,300,hells kitchen,Entire home,3,8,3.33,54,254320440,1,3796.0
43583,33739054,165,east village,Entire home,30,0,0.0,56,52826,2,3241.0
43584,33740211,140,east village,Entire home,26,0,0.0,46,52826,2,3241.0
43585,33740728,75,williamsburg,Private room,2,6,2.34,0,22620829,1,3352.0
43586,33740789,51,harlem,Private room,1,12,4.34,0,144863350,1,2609.0
43587,33741107,80,fresh meadows,Private room,1,2,1.22,0,216274333,1,1651.0
43588,33741545,700,astoria,Private room,1,1,0.47,125,58024325,1,2620.0
43589,33742429,90,williamsburg,Private room,2,2,1.18,174,1648806,2,3352.0
43590,33742984,64,clinton hill,Private room,5,1,0.68,90,5477538,1,3057.0
43591,33743082,150,cypress hills,Entire home,30,0,0.0,17,619942,6,2017.0
43592,33743424,549,midtown,Entire home,5,7,2.66,207,254358202,1,5794.0
43593,33743807,100,bushwick,Entire home,4,4,1.52,11,18569998,1,2553.0
43594,33744142,149,ozone park,Entire home,1,0,0.0,113,67746251,4,1953.0
43595,33744630,50,south slope,Private room,30,0,0.0,0,99884541,1,2575.0
43596,33745270,550,brooklyn heights,Entire home,3,4,4.0,215,186678447,1,4528.0
43597,33745352,65,flushing,Private room,1,11,3.79,126,140630987,6,2264.0
43598,33745548,99,chelsea,Private room,1,4,1.5,168,252604696,20,6327.0
43599,33745550,199,chelsea,Private room,1,1,0.58,160,252604696,20,6327.0
43600,33745565,60,bushwick,Private room,3,0,0.0,0,222480912,2,2553.0
43601,33745608,154,west village,Entire home,3,3,1.14,19,880797,1,5794.0
43602,33745956,120,bedford stuyvesant,Entire home,10,0,0.0,156,13342325,1,2442.0
43603,33746075,50,briarwood,Private room,1,10,3.37,357,199833548,9,2020.0
43604,33746153,70,fordham manor,Private room,1,5,1.76,364,51614766,1,1587.0
43605,33746705,60,washington heights,Private room,1,18,6.07,305,254382567,1,1954.0
43606,33747879,26,flushing,Shared room,2,5,1.65,90,252636577,2,2264.0
43607,33748535,65,east new york,Private room,2,1,0.52,352,223375402,4,1863.0
43608,33749115,250,midtown,Entire home,5,7,2.44,161,254372359,1,5794.0
43609,33749547,70,williamsburg,Private room,2,18,6.67,205,154080858,1,3352.0
43610,33749699,65,bushwick,Entire home,10,2,0.95,42,57457584,1,2553.0
43611,33749769,25,corona,Shared room,2,10,3.45,344,223087887,8,1807.0
43612,33750981,115,astoria,Entire home,3,1,0.42,188,169490939,2,2620.0
43613,33751577,325,financial district,Entire home,5,7,2.84,131,254429373,1,5594.0
43614,33751903,75,williamsburg,Private room,1,8,3.53,109,3286195,1,3352.0
43615,33752082,50,maspeth,Private room,1,19,8.03,165,48684597,4,2753.0
43616,33753198,65,crown heights,Private room,2,1,0.36,0,7875127,1,2321.0
43617,33760723,70,arden heights,Entire home,5,1,1.0,55,211400652,1,2842.0
43618,33763207,39,borough park,Private room,1,9,3.7,11,253753123,1,1995.0
43619,33765725,75,pelham gardens,Private room,5,0,0.0,188,253690060,1,
43620,33766115,170,west village,Entire home,4,2,1.36,5,5549854,1,5794.0
43621,33766179,80,flatlands,Entire home,1,2,1.02,132,236430571,1,1569.0
43622,33767467,71,williamsburg,Private room,2,5,2.88,182,9693094,1,3352.0
43623,33767710,33,forest hills,Shared room,4,0,0.0,334,2793778,5,2264.0
43624,33769887,100,ozone park,Entire home,1,15,5.84,326,87156911,1,1953.0
43625,33769930,70,inwood,Private room,1,7,2.59,73,254567452,1,1787.0
43626,33771250,275,midtown,Entire home,1,0,0.0,0,53481729,1,5794.0
43627,33771697,274,upper west side,Entire home,4,9,3.55,34,253429887,1,3749.0
43628,33772674,140,boerum hill,Entire home,4,2,0.97,77,401659,1,3035.0
43629,33772781,130,east village,Entire home,2,6,2.81,27,11902072,1,3241.0
43630,33773521,49,queens village,Private room,1,1,0.37,0,254592145,1,1931.0
43631,33774081,100,springfield gardens,Entire home,2,10,4.23,353,146484191,1,1795.0
43632,33774162,85,hells kitchen,Shared room,1,12,4.09,349,253906467,9,3796.0
43633,33774285,65,east new york,Private room,3,2,0.8,364,13500337,2,1863.0
43634,33775190,150,midtown,Entire home,12,4,1.38,118,253978780,1,5794.0
43635,33775328,250,dumbo,Entire home,30,0,0.0,365,254607256,2,4948.0
43636,33775765,250,dumbo,Entire home,30,0,0.0,0,254607256,2,4948.0
43637,33775845,139,little italy,Entire home,31,4,1.52,139,254518753,1,2842.0
43638,33775898,110,harlem,Entire home,2,6,2.31,0,51434683,1,2609.0
43639,33776235,180,east village,Entire home,5,1,1.0,32,42615337,1,3241.0
43640,33776470,300,midtown,Private room,1,1,0.35,364,85385725,2,5794.0
43641,33776553,300,east harlem,Entire home,2,1,0.55,180,251508221,1,2664.0
43642,33776576,200,astoria,Entire home,5,4,2.35,95,2312420,2,2620.0
43643,33777266,220,hells kitchen,Entire home,1,0,0.0,277,102221050,2,3796.0
43644,33777889,69,williamsburg,Private room,2,1,1.0,36,4204942,1,3352.0
43645,33778143,45,east elmhurst,Private room,3,13,5.42,80,204733512,2,2176.0
43646,33778352,119,midtown,Private room,2,6,2.69,297,28580275,4,5794.0
43647,33779447,125,astoria,Entire home,1,14,4.72,328,155902664,1,2620.0
43648,33780071,145,upper east side,Entire home,31,1,0.77,304,55782090,2,3372.0
43649,33780177,59,bath beach,Private room,2,0,0.0,361,120763629,2,1848.0
43650,33780216,225,astoria,Entire home,2,3,1.23,23,60754157,1,2620.0
43651,33780377,125,seagate,Entire home,10,1,1.0,180,194716858,1,
43652,33781074,100,crown heights,Entire home,2,6,2.54,0,26071530,2,2321.0
43653,33781532,800,midtown,Entire home,3,13,4.59,84,253474169,1,5794.0
43654,33782555,53,chinatown,Shared room,1,7,2.92,58,18885469,1,2531.0
43655,33782653,100,east flatbush,Private room,2,3,1.14,365,242631139,4,2131.0
43656,33783249,150,midtown,Private room,10,0,0.0,89,110907551,2,5794.0
43657,33783359,140,upper west side,Entire home,7,0,0.0,24,20235361,1,3749.0
43658,33783445,53,flushing,Private room,1,23,8.73,161,253118370,2,2264.0
43659,33784647,89,williamsburg,Private room,1,1,1.0,44,371936,1,3352.0
43660,33785223,90,astoria,Private room,1,9,3.14,341,253571094,2,2620.0
43661,33785477,66,bushwick,Private room,2,8,3.08,159,254771644,1,2553.0
43662,33787433,115,port morris,Entire home,2,11,4.46,6,251704655,3,2263.0
43663,33787438,120,kips bay,Entire home,2,5,2.05,10,131544841,1,3048.0
43664,33787778,165,morningside heights,Entire home,1,15,5.11,27,222763653,1,2250.0
43665,33787919,353,theater district,Entire home,30,0,0.0,337,107434423,232,4593.0
43666,33788019,115,port morris,Entire home,4,9,3.97,124,251704655,3,2263.0
43667,33789647,120,astoria,Private room,2,6,4.62,16,61278683,1,2620.0
43668,33791537,137,arverne,Entire home,1,4,2.18,273,93763302,1,1685.0
43669,33796136,150,long island city,Entire home,2,5,3.33,103,104368542,1,3774.0
43670,33796251,4200,bedford stuyvesant,Private room,114,0,0.0,347,8748976,1,2442.0
43671,33796992,129,williamsburg,Entire home,2,0,0.0,25,38503810,1,3352.0
43672,33797564,100,crown heights,Entire home,50,0,0.0,225,73049484,2,2321.0
43673,33797672,220,upper east side,Entire home,1,0,0.0,32,35224817,1,3372.0
43674,33798189,59,woodside,Private room,30,0,0.0,252,137358866,103,2220.0
43675,33798389,100,washington heights,Private room,5,0,0.0,365,186325219,1,1954.0
43676,33798718,199,hells kitchen,Entire home,15,1,0.38,179,255173566,1,3796.0
43677,33800016,100,midtown,Private room,2,4,1.82,314,28580275,4,5794.0
43678,33800548,115,flushing,Entire home,3,2,2.0,360,96219565,1,2264.0
43679,33800823,349,upper west side,Entire home,5,5,1.95,220,253873710,1,3749.0
43680,33800856,110,hells kitchen,Private room,1,10,3.53,270,137274917,12,3796.0
43681,33801117,75,bedford stuyvesant,Private room,5,4,2.03,313,25308624,1,2442.0
43682,33801421,60,bedford stuyvesant,Entire home,1,7,7.0,17,46430057,1,2442.0
43683,33801781,170,lower east side,Entire home,3,6,2.57,235,69831679,1,4016.0
43684,33802074,56,williamsbridge,Private room,2,4,3.24,70,73676969,3,2315.0
43685,33803252,80,throgs neck,Entire home,1,0,0.0,1,255216752,1,2453.0
43686,33804063,99,bushwick,Private room,2,0,0.0,1,1200192,1,2553.0
43687,33804180,85,princes bay,Entire home,2,8,3.33,66,163169045,1,
43688,33804214,100,kips bay,Private room,6,3,1.3,0,136122177,1,3048.0
43689,33806317,117,lower east side,Shared room,1,5,2.03,139,7216350,1,4016.0
43690,33807644,249,williamsburg,Entire home,30,0,0.0,222,10951481,5,3352.0
43691,33808226,120,lower east side,Entire home,2,10,5.88,87,226699782,1,4016.0
43692,33808368,36,bedford stuyvesant,Private room,30,0,0.0,58,161324994,6,2442.0
43693,33808465,100,midwood,Private room,1,8,3.0,179,255258800,1,2631.0
43694,33808634,31,fort greene,Shared room,1,2,1.62,73,247189581,5,3174.0
43695,33809888,75,upper east side,Shared room,30,0,0.0,365,225055374,3,3372.0
43696,33810134,78,upper east side,Shared room,30,1,0.63,365,225055374,3,3372.0
43697,33810243,75,upper east side,Shared room,30,0,0.0,331,225055374,3,3372.0
43698,33810572,85,hells kitchen,Shared room,1,12,4.44,161,253906467,9,3796.0
43699,33810599,160,financial district,Entire home,4,3,1.38,0,28175069,1,5594.0
43700,33812239,290,east village,Entire home,2,10,4.29,254,34312950,1,3241.0
43701,33820675,50,kew gardens,Private room,2,5,1.88,319,10149317,5,2152.0
43702,33822605,35,bedford stuyvesant,Shared room,1,3,1.11,77,201015598,17,2442.0
43703,33823598,67,st albans,Private room,1,12,4.74,365,29349060,3,1825.0
43704,33825679,265,williamsburg,Entire home,1,9,3.8,86,141885946,1,3352.0
43705,33826205,180,bedford stuyvesant,Entire home,3,1,0.83,98,57920236,1,2442.0
43706,33826775,180,williamsburg,Entire home,2,1,0.38,10,255178006,1,3352.0
43707,33827757,36,bedford stuyvesant,Private room,11,0,0.0,48,128572217,1,2442.0
43708,33827823,55,harlem,Private room,2,4,1.94,76,49523787,2,2609.0
43709,33828402,60,upper west side,Private room,30,0,0.0,362,238321374,32,3749.0
43710,33828501,250,upper east side,Entire home,5,7,2.76,155,255408641,1,3372.0
43711,33828528,60,upper west side,Private room,30,1,1.0,314,238321374,32,3749.0
43712,33828595,60,upper west side,Private room,30,0,0.0,328,238321374,32,3749.0
43713,33828709,250,west village,Entire home,1,0,0.0,76,254422886,1,5794.0
43714,33828807,65,borough park,Private room,1,9,3.38,46,92897185,2,1995.0
43715,33829141,60,upper west side,Private room,30,1,0.79,335,238321374,32,3749.0
43716,33829512,60,upper west side,Private room,30,0,0.0,334,238321374,32,3749.0
43717,33829538,420,theater district,Entire home,5,14,5.06,137,255414914,1,4593.0
43718,33829619,60,kew gardens,Private room,2,7,2.63,305,10149317,5,2152.0
43719,33830012,155,windsor terrace,Entire home,1,7,2.47,71,255420742,1,2442.0
43720,33830298,60,upper west side,Private room,30,0,0.0,342,238321374,32,3749.0
43721,33830393,60,upper west side,Private room,30,0,0.0,341,238321374,32,3749.0
43722,33830460,100,east village,Private room,3,4,2.0,0,46231814,3,3241.0
43723,33830513,60,upper west side,Private room,30,0,0.0,311,238321374,32,3749.0
43724,33830665,60,upper west side,Private room,30,0,0.0,348,238321374,32,3749.0
43725,33831016,60,upper west side,Private room,30,0,0.0,250,238321374,32,3749.0
43726,33831074,60,upper west side,Private room,30,0,0.0,83,238321374,32,3749.0
43727,33831113,255,financial district,Entire home,2,4,1.62,215,219517861,327,5594.0
